Pop,DaystoTop,Valence4,Highest_Charting_Position,Number_of_Times_Charted,Release_Date,Song_Name,Song_ID,Genre,Acousticness,Tempo,Valence,Chord,EndHighWeek,HighestPos,Valence1,Valence2,Valence3,Valence5
3,224 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,227 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,231 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,231 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,232 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,238 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,238 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,245 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,252 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,252 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,252 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,259 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,259 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,259 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,262 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,266 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,266 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,273 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,280 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,281 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,294 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,301 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,308 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,308 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,308 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,314 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,314 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,314 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,315 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,322 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,331 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,336 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,350 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,352 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,357 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,364 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,386 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,392 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,399 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,406 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,420 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,422 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,455 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,455 days,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,455 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,467 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,476 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,477 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,479 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,518 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,547 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,560 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,567 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,588 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,614 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,637 days,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,644 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,728 days,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,761 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,770 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,792 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,833 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,847 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,945 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1136 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1190 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1323 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1463 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1512 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1540 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1750 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1869 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1995 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,2223 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2422 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2509 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2676 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2732 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2742 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2782 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2814 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,2860 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3169 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3287 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3372 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3567 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3751 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3867 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4102 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4264 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4477 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,5057 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,5183 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,6233 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,8386 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,9420 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,9546 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,9551 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,10900 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,13175 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,13467 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,14896 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,15029 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,15282 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,16114 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,0 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,6 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,6 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,7 days,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,7 days,1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
4,7 days,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,7 days,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,7 days,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,8 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,8 days,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,8 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,8 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,9 days,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,10 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,11 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14 days,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,14 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,15 days,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,17 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,18 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21 days,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,21 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,21 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,22 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,22 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,22 days,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,28 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,28 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,28 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,28 days,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,29 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,35 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,36 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,36 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,41 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,42 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,42 days,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,42 days,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,43 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,44 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,44 days,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,49 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,49 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,50 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,56 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,56 days,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,57 days,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,58 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,58 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,59 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,59 days,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,63 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,63 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,63 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,64 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,70 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,70 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,70 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,71 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,71 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,76 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,77 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,77 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,77 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,78 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,80 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,84 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,84 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,84 days,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,85 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,91 days,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,91 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,91 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,92 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,92 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,93 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,98 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,98 days,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,99 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,100 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,102 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,105 days,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,105 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,106 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,106 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,112 days,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,113 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,117 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,119 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,119 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,119 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,120 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,126 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,126 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,127 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,132 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,133 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,134 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,139 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,140 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,141 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,147 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,154 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,157 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,168 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,170 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,175 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,176 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,181 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,189 days,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,189 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,189 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,190 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,196 days,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,199 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,200 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,203 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,210 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,217 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,217 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,224 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,225 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,231 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,238 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,238 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,246 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,259 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,259 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,322 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,329 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,329 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,343 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,350 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,350 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,357 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,378 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,385 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,389 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,420 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,420 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,446 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,462 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,463 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,476 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,476 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,504 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,511 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,525 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,550 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,553 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,553 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,560 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,589 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,616 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,616 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,623 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,637 days,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,644 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,721 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,736 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,763 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,764 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,767 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,788 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,798 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,840 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,840 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,924 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,931 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1036 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1043 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1057 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1106 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1183 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1246 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1246 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1253 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1260 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1324 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1330 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1540 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1547 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1575 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1778 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1813 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1855 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1932 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1995 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2121 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2227 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2316 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2355 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2435 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2440 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2713 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2713 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2730 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2767 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2849 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2982 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3066 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3076 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3125 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3437 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3867 days,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4553 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,5184 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,5423 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,5883 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,7297 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,7613 days,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,7682 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,13061 days,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,13811 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14421 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,15078 days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,15960 days,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
